2024-10-07 10:54:09,064 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.ViewInfo$ - framerateServer: 00:00:00.000 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,065 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.ViewInfo$ - framerateClient: 00:00:00.000 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,065 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.ViewInfo$ - raw            : 445725 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,066 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.ViewInfo$ - zipped         : 48750 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,066 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.ViewInfo$ -  - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,126 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.jpro - application requested: default params: Map() - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,126 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.jpro - Creating Application: default - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,132 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.jpro - remoteAddress 0:0:0:0:0:0:0:1 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,132 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.jpro - host          localhost:4000 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,133 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.jpro - uri           /app/ws/default - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,150 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.ViewInfo$ - [JPro] -> View created: {app_name: default, host_name: localhost:4000, instance_id: 815093808, browser: Google Chrome 129.0.0.0, browser_url: http://localhost:4000/, client_ip: 0:0:0:0:0:0:0:1} - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,185 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.c.InstanceImpl - [JPro] -> Instance created: {app_name: default, host_name: localhost:4000, instance_id: 815093808, browser: Google Chrome 129.0.0.0, browser_url: http://localhost:4000/, client_ip: 0:0:0:0:0:0:0:1} - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:09,977 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.c.InstanceImpl - [JPro] -> Instance closed: {app_name: default, host_name: localhost:4000, instance_id: 1032991083, browser: Google Chrome 129.0.0.0, browser_url: http://localhost:4000/, client_ip: 0:0:0:0:0:0:0:1, reason: close-tab-closed} - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:14,688 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] p.a.i.l.c.CoordinatedShutdownSupport - Starting synchronous coordinated shutdown with ServerStoppedReason reason and 2147508000 milliseconds timeout - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:14,690 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] a.a.CoordinatedShutdown - Running CoordinatedShutdown with reason [ServerStoppedReason] - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:14,691 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] p.c.s.AkkaHttpServer - Stopping Akka HTTP server... - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:14,694 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] p.c.s.AkkaHttpServer - Terminating server binding for /[0:0:0:0:0:0:0:0]:4000 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:14,708 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] p.c.s.AkkaHttpServer - Running provided shutdown stop hooks - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:14,709 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ - [JPro] -> Server stopped: {running_time: 1m 2.217s, instances_count: 1, views_count: 1, os_name: Mac OS X, jpro_version: 2024.3.3, reason: jvm-shutdown} - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:14,709 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.jpro.activity - Closing the server -> used memory: 88 MB  -  free system memory: 72 MB - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,236 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.jpro.activity - Starting the server - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,237 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ -  *** Starting JPro: https://www.jpro.one/ *** - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,237 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ - OS: Mac OS X - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,251 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ - JPro: 2024.3.3 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,251 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ - Java version: 21.0.2 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,251 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ - JVM: 21.0.2 Oracle Corporation - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,253 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ - JavaFX jar: file:/Users/nils/.gradle/caches/modules-2/files-2.1/org.openjfx/javafx-graphics/22.0.2-jpro/f47a8d19e2b2d37f6399ad382db49a7409827dc7/javafx-graphics-22.0.2-jpro-mac-aarch64.jar - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,254 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ - Configuring logging from url: 'jar:file:/Users/nils/.gradle/caches/modules-2/files-2.1/com.sandec.jpro/jpro-server_2.12/2024.3.3/c1dc79df3bbe1dde5614b1a688b0d1af2b963f25/jpro-server_2.12-2024.3.3.jar!/logback-jpro-default.xml' - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,557 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ - JavaFX version: 22.0.2-jpro+0 - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,593 [INFO] in JavaFX Application Thread - G1 Young Generation - JavaFX Application Thread
2024-10-07 10:54:19,593 [INFO] in JavaFX Application Thread - G1 Concurrent GC - JavaFX Application Thread
2024-10-07 10:54:19,593 [INFO] in JavaFX Application Thread - G1 Old Generation - JavaFX Application Thread
2024-10-07 10:54:19,607 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ - finished init! - AsyncAppender-Worker-ASYNCSTDOUT
2024-10-07 10:54:19,610 [INFO] in AsyncAppender-Worker-ASYNCSTDOUT - [[34mINFO [0;39m] c.j.i.s.JProInitializer$ - [JPro] -> Server started: {start_time: 1728291259227, os_name: Mac OS X, jpro_version: 2024.3.3} - AsyncAppender-Worker-ASYNCSTDOUT
